DisasterNumber,State,disasterType,incidentType,Title,StartYear,StartMonth,StartDay,EndYear,EndMonth,EndDay,StateCode,CountyCode,FIPSCode
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,313,f48313
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,347,f48347
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,367,f48367
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,387,f48387
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,407,f48407
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,427,f48427
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,445,f48445
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,465,f48465
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,485,f48485
3256,ME,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,23,13,f23013
3257,NJ,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,34,3,f34003
3257,NJ,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,34,23,f34023
3258,NH,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,33,1,f33001
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,5,f48005
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,25,f48025
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,45,f48045
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,65,f48065
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,85,f48085
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,105,f48105
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,125,f48125
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,145,f48145
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,165,f48165
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,185,f48185
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,205,f48205
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,225,f48225
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,285,f48285
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,305,f48305
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,325,f48325
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,265,f48265
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,245,f48245
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,345,f48345
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,365,f48365
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,385,f48385
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,405,f48405
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,425,f48425
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,443,f48443
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,483,f48483
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,463,f48463
3256,ME,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,23,17,f23017
3257,NJ,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,34,7,f34007
3257,NJ,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,34,27,f34027
3258,NH,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,33,5,f33005
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,9,f48009
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,29,f48029
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,49,f48049
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,69,f48069
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,89,f48089
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,109,f48109
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,129,f48129
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,149,f48149
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,169,f48169
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,189,f48189
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,209,f48209
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,229,f48229
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,249,f48249
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,269,f48269
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,289,f48289
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,389,f48389
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,369,f48369
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,349,f48349
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,447,f48447
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,329,f48329
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,467,f48467
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,487,f48487
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,315,f48315
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,409,f48409
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,507,f48507
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,39,f36039
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,19,f36019
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,79,f36079
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,59,f36059
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,89,f36089
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,119,f36119
3269,IL,EM,Snow,SNOW,2006,11,30,2006,12,1,17,57,f17057
3267,MO,EM,Severe Storm(s),SEVERE STORMS,2006,7,19,2006,7,21,29,221,f29221
3269,IL,EM,Snow,SNOW,2006,11,30,2006,12,1,17,201,f17201
3269,IL,EM,Snow,SNOW,2006,11,30,2006,12,1,17,111,f17111
3271,CO,EM,Snow,SNOW,2006,12,28,2006,12,31,8,25,f08025
3270,CO,EM,Snow,SNOW,2006,12,18,2006,12,22,8,47,f08047
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,7,f40007
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,27,f40027
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,47,f40047
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,67,f40067
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,93,f40093
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,107,f40107
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,127,f40127
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,147,f40147
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,9,f18009
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,53,f18053
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,87,f18087
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,121,f18121
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,165,f18165
3275,IA,EM,Snow,SNOW,2007,2,28,2007,3,2,19,29,f19029
3275,IA,EM,Snow,SNOW,2007,2,28,2007,3,2,19,161,f19161
3275,IA,EM,Snow,SNOW,2007,2,28,2007,3,2,19,91,f19091
3279,CA,EM,Fire,WILDFIRES,2007,10,21,2008,3,31,6,37,f06037
3277,TX,EM,Hurricane,HURRICANE DEAN,2007,8,17,2007,9,5,48,391,f48391
3277,TX,EM,Hurricane,HURRICANE DEAN,2007,8,17,2007,9,5,48,215,f48215
3277,TX,EM,Hurricane,HURRICANE DEAN,2007,8,17,2007,9,5,48,39,f48039
3280,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007,12,8,2008,1,3,40,7,f40007
3280,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007,12,8,2008,1,3,40,27,f40027
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,1,f36001
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,489,f48489
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,21,f36021
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,41,f36041
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,101,f36101
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,121,f36121
3269,IL,EM,Snow,SNOW,2006,11,30,2006,12,1,17,67,f17067
3268,NY,EM,Snow,LAKE EFFECT SNOWSTORM,2006,10,12,2006,10,25,36,29,f36029
3269,IL,EM,Snow,SNOW,2006,11,30,2006,12,1,17,129,f17129
3270,CO,EM,Snow,SNOW,2006,12,18,2006,12,22,8,1,f08001
3270,CO,EM,Snow,SNOW,2006,12,18,2006,12,22,8,59,f08059
3271,CO,EM,Snow,SNOW,2006,12,28,2006,12,31,8,55,f08055
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,49,f40049
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,149,f40149
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,69,f40069
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,29,f40029
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,129,f40129
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,11,f18011
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,9,f40009
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,109,f40109
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,95,f40095
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,57,f18057
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,91,f18091
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,127,f18127
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,169,f18169
3275,IA,EM,Snow,SNOW,2007,2,28,2007,3,2,19,35,f19035
3275,IA,EM,Snow,SNOW,2007,2,28,2007,3,2,19,93,f19093
3277,TX,EM,Hurricane,HURRICANE DEAN,2007,8,17,2007,9,5,48,47,f48047
3275,IA,EM,Snow,SNOW,2007,2,28,2007,3,2,19,165,f19165
3277,TX,EM,Hurricane,HURRICANE DEAN,2007,8,17,2007,9,5,48,239,f48239
3277,TX,EM,Hurricane,HURRICANE DEAN,2007,8,17,2007,9,5,48,409,f48409
3279,CA,EM,Fire,WILDFIRES,2007,10,21,2008,3,31,6,59,f06059
3280,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007,12,8,2008,1,3,40,9,f40009
3280,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007,12,8,2008,1,3,40,29,f40029
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,493,f48493
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,25,f36025
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,65,f36065
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,45,f36045
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,105,f36105
3267,MO,EM,Severe Storm(s),SEVERE STORMS,2006,7,19,2006,7,21,29,65,f29065
3263,DE,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,10,1,f10001
3268,NY,EM,Snow,LAKE EFFECT SNOWSTORM,2006,10,12,2006,10,25,36,63,f36063
3269,IL,EM,Snow,SNOW,2006,11,30,2006,12,1,17,93,f17093
3269,IL,EM,Snow,SNOW,2006,11,30,2006,12,1,17,143,f17143
3270,CO,EM,Snow,SNOW,2006,12,18,2006,12,22,8,13,f08013
3270,CO,EM,Snow,SNOW,2006,12,18,2006,12,22,8,71,f08071
3271,CO,EM,Snow,SNOW,2006,12,28,2006,12,31,8,71,f08071
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,13,f40013
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,33,f40033
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,53,f40053
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,73,f40073
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,87,f40087
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,113,f40113
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,133,f40133
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,153,f40153
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,17,f18017
3275,IA,EM,Snow,SNOW,2007,2,28,2007,3,2,19,47,f19047
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,95,f18095
3275,IA,EM,Snow,SNOW,2007,2,28,2007,3,2,19,189,f19189
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,133,f18133
3277,TX,EM,Hurricane,HURRICANE DEAN,2007,8,17,2007,9,5,48,61,f48061
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,63,f18063
3275,IA,EM,Snow,SNOW,2007,2,28,2007,3,2,19,133,f19133
3277,TX,EM,Hurricane,HURRICANE DEAN,2007,8,17,2007,9,5,48,439,f48439
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,179,f18179
3277,TX,EM,Hurricane,HURRICANE DEAN,2007,8,17,2007,9,5,48,261,f48261
3279,CA,EM,Fire,WILDFIRES,2007,10,21,2008,3,31,6,71,f06071
3280,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007,12,8,2008,1,3,40,13,f40013
3280,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007,12,8,2008,1,3,40,33,f40033
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,491,f48491
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,3,f36003
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,23,f36023
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,43,f36043
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,63,f36063
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,103,f36103
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,83,f36083
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,123,f36123
3268,NY,EM,Snow,LAKE EFFECT SNOWSTORM,2006,10,12,2006,10,25,36,37,f36037
3269,IL,EM,Snow,SNOW,2006,11,30,2006,12,1,17,141,f17141
3269,IL,EM,Snow,SNOW,2006,11,30,2006,12,1,17,73,f17073
3270,CO,EM,Snow,SNOW,2006,12,18,2006,12,22,8,69,f08069
3270,CO,EM,Snow,SNOW,2006,12,18,2006,12,22,8,5,f08005
3271,CO,EM,Snow,SNOW,2006,12,28,2006,12,31,8,61,f08061
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,11,f40011
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,31,f40031
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,51,f40051
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,71,f40071
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,97,f40097
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,111,f40111
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,131,f40131
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,151,f40151
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,15,f18015
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,59,f18059
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,89,f18089
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,131,f18131
3275,IA,EM,Snow,SNOW,2007,2,28,2007,3,2,19,41,f19041
3277,TX,EM,Hurricane,HURRICANE DEAN,2007,8,17,2007,9,5,48,423,f48423
3275,IA,EM,Snow,SNOW,2007,2,28,2007,3,2,19,109,f19109
3279,CA,EM,Fire,WILDFIRES,2007,10,21,2008,3,31,6,65,f06065
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,171,f18171
3277,TX,EM,Hurricane,HURRICANE DEAN,2007,8,17,2007,9,5,48,249,f48249
3277,TX,EM,Hurricane,HURRICANE DEAN,2007,8,17,2007,9,5,48,57,f48057
3275,IA,EM,Snow,SNOW,2007,2,28,2007,3,2,19,187,f19187
3280,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007,12,8,2008,1,3,40,11,f40011
3280,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007,12,8,2008,1,3,40,31,f40031
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,9,f36009
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,497,f48497
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,29,f36029
3263,DE,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,10,5,f10005
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,69,f36069
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,109,f36109
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,91,f36091
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,49,f36049
3269,IL,EM,Snow,SNOW,2006,11,30,2006,12,1,17,1,f17001
3267,MO,EM,Severe Storm(s),SEVERE STORMS,2006,7,19,2006,7,21,29,99,f29099
3269,IL,EM,Snow,SNOW,2006,11,30,2006,12,1,17,99,f17099
3269,IL,EM,Snow,SNOW,2006,11,30,2006,12,1,17,155,f17155
3270,CO,EM,Snow,SNOW,2006,12,18,2006,12,22,8,27,f08027
3270,CO,EM,Snow,SNOW,2006,12,18,2006,12,22,8,119,f08119
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,17,f40017
3271,CO,EM,Snow,SNOW,2006,12,28,2006,12,31,8,99,f08099
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,57,f40057
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,37,f40037
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,91,f40091
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,117,f40117
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,77,f40077
3273,NY,EM,Snow,RECORD SNOW AND NEAR RECORD SNOW,2007,2,2,2007,2,12,36,65,f36065
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,137,f40137
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,67,f18067
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,33,f18033
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,99,f18099
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,141,f18141
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,183,f18183
3275,IA,EM,Snow,SNOW,2007,2,28,2007,3,2,19,63,f19063
3277,TX,EM,Hurricane,HURRICANE DEAN,2007,8,17,2007,9,5,48,113,f48113
3275,IA,EM,Snow,SNOW,2007,2,28,2007,3,2,19,197,f19197
3275,IA,EM,Snow,SNOW,2007,2,28,2007,3,2,19,143,f19143
3277,TX,EM,Hurricane,HURRICANE DEAN,2007,8,17,2007,9,5,48,297,f48297
3277,TX,EM,Hurricane,HURRICANE DEAN,2007,8,17,2007,9,5,48,469,f48469
3279,CA,EM,Fire,WILDFIRES,2007,10,21,2008,3,31,6,83,f06083
3280,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007,12,8,2008,1,3,40,17,f40017
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,495,f48495
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,87,f36087
3280,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007,12,8,2008,1,3,40,37,f40037
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,67,f36067
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,27,f36027
3263,DE,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,10,3,f10003
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,7,f36007
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,107,f36107
3268,NY,EM,Snow,LAKE EFFECT SNOWSTORM,2006,10,12,2006,10,25,36,73,f36073
3267,MO,EM,Severe Storm(s),SEVERE STORMS,2006,7,19,2006,7,21,29,93,f29093
3269,IL,EM,Snow,SNOW,2006,11,30,2006,12,1,17,95,f17095
3269,IL,EM,Snow,SNOW,2006,11,30,2006,12,1,17,149,f17149
3271,CO,EM,Snow,SNOW,2006,12,28,2006,12,31,8,89,f08089
3270,CO,EM,Snow,SNOW,2006,12,18,2006,12,22,8,101,f08101
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,15,f40015
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,35,f40035
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,75,f40075
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,55,f40055
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,89,f40089
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,115,f40115
3272,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007,1,12,2007,1,26,40,135,f40135
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,65,f18065
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,23,f18023
3273,NY,EM,Snow,RECORD SNOW AND NEAR RECORD SNOW,2007,2,2,2007,2,12,36,49,f36049
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,181,f18181
3277,TX,EM,Hurricane,HURRICANE DEAN,2007,8,17,2007,9,5,48,273,f48273
3275,IA,EM,Snow,SNOW,2007,2,28,2007,3,2,19,193,f19193
3280,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007,12,8,2008,1,3,40,15,f40015
3275,IA,EM,Snow,SNOW,2007,2,28,2007,3,2,19,141,f19141
3279,CA,EM,Fire,WILDFIRES,2007,10,21,2008,3,31,6,73,f06073
3275,IA,EM,Snow,SNOW,2007,2,28,2007,3,2,19,59,f19059
3277,TX,EM,Hurricane,HURRICANE DEAN,2007,8,17,2007,9,5,48,453,f48453
3261,TX,EM,Hurricane,HURRICANE RITA,2005,9,20,2005,10,14,48,501,f48501
3274,IN,EM,Snow,SNOW,2007,2,12,2007,2,14,18,135,f18135
3277,TX,EM,Hurricane,HURRICANE DEAN,2007,8,17,2007,9,5,48,71,f48071
3280,OK,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007,12,8,2008,1,3,40,35,f40035
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,13,f36013
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,33,f36033
3262,NY,EM,Hurricane,HURRICANE KATRINA EVACUATION,2005,8,29,2005,10,1,36,53,f36053
